engine_id,cycle,altitude_m,flight_phase,ambient_temp_C,ambient_pressure_kPa,throttle_pct,rpm,manifold_pressure_kPa,EGT_C,CHT_C,oil_temp_C,oil_pressure_kPa,fuel_flow_Lph,vibration_g_rms,fault_mode,RUL_cycles
2,17,1495.4,takeoff,3.83,84.55,95.7,5492,82.5,808.1,194.5,111.8,398.0,21.38,1.346,cooling_degradation,481
2,18,1588.9,takeoff,3.24,84.55,91.0,5265,78.38,792.8,202.3,107.8,396.6,20.94,1.336,cooling_degradation,480
2,19,1682.4,takeoff,6.24,82.61,90.3,5192,74.28,796.5,188.9,107.8,394.3,20.49,1.267,cooling_degradation,479
2,20,1775.8,takeoff,3.22,81.81,100.0,5612,80.76,810.9,205.2,110.4,390.3,21.68,1.372,cooling_degradation,478
2,21,1869.3,takeoff,5.31,80.67,94.7,5394,77.44,807.6,199.4,110.8,397.8,20.95,1.355,cooling_degradation,477
2,22,1962.8,takeoff,1.47,79.98,93.1,5474,75.76,805.2,191.3,105.7,398.3,20.81,1.267,cooling_degradation,476
2,23,2056.2,takeoff,2.07,79.19,94.2,5390,77.72,800.1,200.2,110.4,391.9,21.19,1.329,cooling_degradation,475
2,24,2149.7,takeoff,4.62,77.99,90.6,5226,72.6,801.0,200.1,108.1,387.6,20.74,1.299,cooling_degradation,474
2,25,2243.2,climb,-1.17,77.66,89.3,5249,73.12,794.9,196.9,105.8,401.7,20.42,1.369,cooling_degradation,473
2,26,2336.6,climb,-3.03,76.3,83.8,4912,68.26,770.8,194.5,102.7,403.4,19.57,1.175,cooling_degradation,472
2,27,2430.1,climb,1.13,75.42,89.1,5190,70.04,792.1,194.2,107.6,396.3,20.33,1.289,cooling_degradation,471
2,28,2523.5,climb,-2.64,74.19,85.2,5116,66.2,795.6,187.6,110.0,397.6,20.92,1.273,cooling_degradation,470
2,29,2617.0,climb,-2.04,73.72,89.3,5188,68.53,784.4,197.4,111.3,400.5,20.19,1.356,cooling_degradation,469
2,30,2710.5,climb,-3.5,72.69,85.8,4990,65.2,789.9,198.5,107.9,404.1,19.78,1.276,cooling_degradation,468
2,31,2803.9,climb,-2.82,71.69,87.6,5111,66.06,800.9,197.5,111.5,398.6,21.58,1.387,cooling_degradation,467
2,32,2897.4,climb,-5.26,70.8,87.2,5170,64.65,785.9,187.8,107.4,397.2,20.37,1.339,cooling_degradation,466
2,33,2990.9,climb,-4.71,70.99,86.9,5116,63.99,789.7,188.9,109.4,392.2,19.61,1.277,cooling_degradation,465
2,34,3084.3,climb,-4.37,69.28,86.0,5036,63.99,780.3,190.3,106.4,392.0,20.38,1.297,cooling_degradation,464
2,35,3177.8,climb,-7.17,68.1,84.3,4976,61.58,795.1,187.0,105.9,396.2,19.44,1.259,cooling_degradation,463
2,36,3271.3,climb,-7.31,67.51,90.7,5226,63.01,793.5,195.3,106.9,399.9,21.07,1.357,cooling_degradation,462
2,37,3364.7,climb,-7.39,66.9,82.3,4941,59.34,782.0,191.6,102.4,398.8,19.43,1.205,cooling_degradation,461
2,38,3458.2,climb,-9.62,66.28,85.0,5084,59.74,793.3,187.5,109.7,397.2,19.73,1.251,cooling_degradation,460
2,39,3551.7,climb,-8.72,65.49,85.0,5074,58.26,788.8,194.0,105.8,393.3,20.55,1.314,cooling_degradation,459
2,40,3645.1,climb,-8.52,64.75,86.2,5094,59.01,780.9,193.9,105.7,387.8,20.3,1.355,cooling_degradation,458
2,41,3738.6,climb,-9.9,63.58,83.7,4928,56.22,778.4,189.0,104.5,409.2,20.11,1.159,cooling_degradation,457
2,42,3832.1,climb,-10.32,63.1,85.9,5013,56.39,788.0,191.2,106.9,396.0,20.21,1.351,cooling_degradation,456
2,43,3925.5,climb,-10.55,61.98,84.5,5032,54.11,778.8,184.9,110.5,388.7,19.65,1.278,cooling_degradation,455
2,44,4019.0,climb,-12.11,61.3,80.3,4796,53.08,763.6,187.3,110.3,386.9,19.48,1.155,cooling_degradation,454
2,45,4112.5,climb,-10.69,60.47,85.0,5022,55.15,782.3,190.8,103.8,406.9,20.39,1.133,cooling_degradation,453
2,46,4205.9,climb,-10.18,59.65,81.7,4917,51.86,768.7,189.3,105.7,412.1,19.49,1.191,cooling_degradation,452
2,47,4299.4,climb,-13.64,59.59,79.8,4787,54.29,784.2,188.8,104.0,400.0,19.89,1.247,cooling_degradation,451
2,48,4392.8,climb,-12.83,58.76,85.4,5005,54.07,783.1,191.3,109.2,395.3,20.3,1.277,cooling_degradation,450
2,49,4486.3,climb,-14.52,58.13,86.5,5082,54.32,777.7,190.3,108.0,407.0,20.19,1.324,cooling_degradation,449
2,50,4579.8,climb,-14.22,57.13,86.6,5110,52.95,778.7,191.8,106.2,386.1,20.22,1.269,cooling_degradation,448
2,51,4673.2,climb,-13.03,56.65,86.7,5137,53.61,771.4,193.9,107.6,414.6,20.19,1.245,cooling_degradation,447
2,52,4766.7,climb,-15.22,55.2,79.2,4834,46.95,765.2,186.4,105.0,421.6,18.59,1.234,cooling_degradation,446
2,53,4860.2,climb,-19.25,55.3,80.9,4878,45.88,779.9,188.4,109.5,374.9,19.29,1.263,cooling_degradation,445
2,54,4953.6,climb,-16.52,54.41,90.9,5225,50.75,800.9,192.3,109.4,396.0,20.82,1.325,cooling_degradation,444
2,55,5047.1,climb,-15.96,53.87,81.9,4868,48.07,778.8,185.8,107.8,392.9,19.29,1.221,cooling_degradation,443
2,56,5140.6,climb,-18.75,53.13,86.8,5079,48.73,780.5,191.9,102.2,403.3,20.29,1.337,cooling_degradation,442
2,57,5234.0,climb,-17.53,52.06,82.9,4968,46.56,772.6,186.4,106.6,396.8,19.62,1.244,cooling_degradation,441
2,58,5327.5,climb,-20.66,51.25,85.2,5053,47.65,772.3,190.3,111.3,400.9,20.24,1.244,cooling_degradation,440
2,59,5421.0,climb,-22.46,50.84,83.1,4874,45.63,787.0,187.9,109.4,395.8,19.9,1.234,cooling_degradation,439
2,60,5514.4,climb,-20.63,50.58,86.7,5063,47.0,778.2,188.8,103.8,396.2,20.2,1.343,cooling_degradation,438
2,61,5607.9,climb,-24.09,49.98,85.4,5094,44.3,789.8,187.9,106.6,398.7,19.41,1.287,cooling_degradation,437
2,62,5701.4,climb,-22.42,48.73,83.7,4982,42.46,782.7,186.2,104.5,406.8,20.43,1.243,cooling_degradation,436
2,63,5794.8,climb,-20.74,48.23,81.8,4854,44.15,761.0,181.7,109.9,386.6,19.4,1.304,cooling_degradation,435
2,64,5888.3,climb,-26.14,47.69,85.8,5155,43.39,772.6,189.8,107.8,385.5,19.98,1.41,cooling_degradation,434
2,65,5889.0,cruise,-25.2,47.8,61.4,4131,35.17,738.3,175.9,100.9,422.9,16.45,1.16,cooling_degradation,433
2,66,5889.4,cruise,-24.83,47.49,66.3,4334,36.46,748.8,180.5,103.5,398.7,17.08,1.242,cooling_degradation,432
2,67,5888.9,cruise,-23.37,47.48,72.9,4585,38.46,758.1,180.0,99.5,407.5,18.82,1.27,cooling_degradation,431
2,68,5887.7,cruise,-23.82,47.67,69.1,4409,37.37,771.1,185.1,101.8,402.7,18.22,1.161,cooling_degradation,430
2,69,5887.1,cruise,-21.17,47.94,67.2,4323,36.42,744.0,177.3,103.7,408.0,17.58,1.18,cooling_degradation,429
2,70,5887.0,cruise,-21.83,47.56,64.7,4345,35.16,748.5,174.5,104.8,416.4,17.02,1.118,cooling_degradation,428
2,71,5888.0,cruise,-22.53,47.88,59.2,4089,34.98,743.0,171.1,98.1,414.9,16.53,1.133,cooling_degradation,427
2,72,5887.1,cruise,-23.05,48.23,61.0,4152,35.42,741.9,169.9,101.6,393.9,16.57,1.122,cooling_degradation,426
2,73,5887.1,cruise,-22.68,47.53,68.8,4439,39.01,753.5,184.0,106.0,389.8,17.56,1.176,cooling_degradation,425
2,74,5887.6,cruise,-24.56,47.85,62.6,4140,36.52,737.9,180.1,99.8,405.1,16.9,1.113,cooling_degradation,424
2,75,5885.7,cruise,-21.97,48.23,62.9,4241,36.87,745.2,177.9,103.2,402.0,16.63,1.152,cooling_degradation,423
2,76,5886.5,cruise,-24.93,47.79,64.5,4217,36.02,749.8,174.3,103.2,390.4,17.13,1.189,cooling_degradation,422
2,77,5885.6,cruise,-22.0,47.75,61.8,4160,35.78,745.0,181.0,106.0,407.4,16.74,1.148,cooling_degradation,421
2,78,5885.8,cruise,-21.48,48.27,61.3,4065,36.5,745.7,174.2,102.0,396.9,16.83,1.046,cooling_degradation,420
2,79,5886.0,cruise,-22.94,47.83,64.8,4183,37.62,755.7,176.4,102.8,416.6,16.83,1.12,cooling_degradation,419
2,80,5886.9,cruise,-23.53,48.25,62.3,4181,36.34,749.3,180.1,104.4,417.4,17.01,1.081,cooling_degradation,418
2,81,5887.4,cruise,-22.67,48.04,62.8,4153,37.5,744.8,178.0,100.1,405.9,16.43,1.165,cooling_degradation,417
2,82,5885.4,cruise,-27.55,47.82,62.7,4101,36.22,737.1,182.6,102.3,408.8,16.54,1.17,cooling_degradation,416
2,83,5884.8,cruise,-22.8,48.07,66.6,4351,38.42,746.1,178.9,102.6,395.1,17.11,1.196,cooling_degradation,415
2,84,5884.9,cruise,-23.42,48.03,64.3,4328,36.39,745.2,175.7,102.8,409.7,16.57,1.14,cooling_degradation,414
2,85,5884.8,cruise,-23.33,48.24,64.5,4305,35.28,748.2,175.2,104.8,398.3,17.43,1.188,cooling_degradation,413
2,86,5885.2,cruise,-22.19,47.76,66.8,4328,37.72,747.1,172.8,104.7,393.7,16.96,1.156,cooling_degradation,412
2,87,5885.8,cruise,-23.37,47.94,64.6,4254,37.62,741.2,176.2,101.6,403.8,16.76,1.111,cooling_degradation,411
2,88,5886.3,cruise,-24.97,47.9,64.2,4274,37.32,739.2,180.3,103.3,400.3,17.49,1.208,cooling_degradation,410
2,89,5886.1,cruise,-23.47,48.13,66.4,4369,38.05,739.5,179.9,106.5,397.7,17.07,1.226,cooling_degradation,409
2,90,5884.6,cruise,-23.15,47.62,67.0,4332,37.06,748.9,178.5,101.9,413.3,17.31,1.227,cooling_degradation,408
2,91,5884.3,cruise,-23.08,48.24,64.6,4255,36.32,738.0,174.1,103.4,397.6,16.63,1.138,cooling_degradation,407
2,92,5884.6,cruise,-23.01,48.07,65.2,4291,37.76,741.8,178.2,102.9,418.5,17.47,1.233,cooling_degradation,406
2,93,5883.7,cruise,-21.69,47.54,62.7,4203,36.43,741.8,179.1,102.6,394.3,17.11,1.136,cooling_degradation,405
2,94,5884.2,cruise,-24.88,48.3,62.4,4167,35.94,735.8,177.2,99.4,421.6,17.03,1.188,cooling_degradation,404
2,95,5885.0,cruise,-22.99,48.6,67.3,4353,39.38,753.0,179.1,106.5,392.1,17.64,1.157,cooling_degradation,403
2,96,5885.1,cruise,-21.32,48.23,66.3,4376,36.79,753.8,175.7,101.9,405.7,17.32,1.175,cooling_degradation,402
2,97,5882.6,cruise,-25.84,48.37,66.4,4370,37.21,746.1,180.7,105.5,397.4,17.08,1.064,cooling_degradation,401
2,98,5881.6,cruise,-22.96,47.98,65.8,4321,38.96,746.0,168.4,102.1,402.7,16.89,1.163,cooling_degradation,400
2,99,5883.1,cruise,-24.12,47.44,65.1,4344,37.56,750.9,178.6,102.0,412.0,17.64,1.186,cooling_degradation,399
2,100,5882.7,cruise,-23.79,47.39,67.1,4334,36.9,746.1,186.2,106.1,412.7,17.7,1.16,cooling_degradation,398
2,101,5881.1,cruise,-24.58,48.03,67.8,4442,38.27,746.7,174.4,105.8,410.6,17.22,1.284,cooling_degradation,397
2,102,5882.1,cruise,-23.49,47.77,67.7,4396,37.91,758.5,178.2,104.2,399.7,17.5,1.131,cooling_degradation,396
2,103,5882.1,cruise,-20.47,47.67,64.7,4389,33.99,752.4,177.2,104.7,403.9,16.94,1.16,cooling_degradation,395
2,104,5883.0,cruise,-25.14,47.92,69.2,4380,37.41,756.9,178.3,103.5,397.6,17.23,1.142,cooling_degradation,394
2,105,5883.2,cruise,-25.0,48.13,65.7,4268,37.34,754.0,180.9,103.4,396.1,17.27,1.142,cooling_degradation,393
2,106,5883.5,cruise,-25.2,47.5,66.9,4359,36.93,738.3,179.9,102.3,396.1,17.2,1.235,cooling_degradation,392
2,107,5883.8,cruise,-20.65,47.8,65.8,4318,37.44,756.8,178.3,105.2,398.3,16.84,1.252,cooling_degradation,391
2,108,5884.4,cruise,-23.94,48.39,65.7,4376,38.74,750.9,180.2,102.0,407.6,16.61,1.151,cooling_degradation,390
2,109,5886.2,cruise,-23.3,47.6,62.8,4159,35.77,750.4,176.2,105.8,385.8,16.17,1.118,cooling_degradation,389
2,110,5887.0,cruise,-23.87,48.18,67.1,4386,36.82,752.7,188.1,103.0,404.0,17.25,1.13,cooling_degradation,388
2,111,5885.7,cruise,-24.67,47.78,73.5,4641,39.89,759.7,182.6,105.0,414.2,18.26,1.291,cooling_degradation,387
2,112,5886.1,cruise,-23.61,48.09,63.9,4255,36.47,744.2,177.4,104.5,411.5,16.59,1.224,cooling_degradation,386
2,113,5887.0,cruise,-19.58,48.25,65.2,4240,37.18,750.0,172.4,103.3,399.3,17.39,1.161,cooling_degradation,385
2,114,5888.0,cruise,-21.18,48.13,63.7,4275,36.47,743.7,175.1,102.4,394.0,16.89,1.102,cooling_degradation,384
2,115,5887.6,cruise,-24.55,48.19,63.5,4264,39.01,750.6,180.1,102.9,408.2,17.13,1.104,cooling_degradation,383
2,116,5888.5,cruise,-22.3,47.56,69.6,4470,35.93,744.4,176.0,106.0,382.3,17.68,1.209,cooling_degradation,382
2,117,5889.3,cruise,-24.53,48.24,63.0,4201,36.24,741.4,169.9,101.5,415.1,16.5,1.188,cooling_degradation,381
2,118,5891.3,cruise,-25.96,47.63,63.6,4225,36.35,757.7,176.8,102.7,403.0,16.95,1.06,cooling_degradation,380
2,119,5890.7,cruise,-21.76,47.97,60.2,4086,34.79,737.0,178.9,102.3,419.9,15.93,1.127,cooling_degradation,379
2,120,5890.3,cruise,-21.55,47.97,62.7,4209,37.25,742.8,176.3,104.5,388.8,17.0,1.242,cooling_degradation,378
2,121,5890.1,cruise,-21.72,48.04,59.9,4076,36.33,735.0,173.6,102.0,412.9,16.01,1.131,cooling_degradation,377
2,122,5889.7,cruise,-23.99,48.0,66.9,4308,37.62,752.1,172.9,107.3,398.5,17.73,1.251,cooling_degradation,376
2,123,5889.0,cruise,-23.53,47.65,73.4,4547,39.14,754.8,183.4,104.6,399.8,18.14,1.245,cooling_degradation,375
2,124,5886.8,cruise,-22.14,47.51,63.9,4198,36.25,744.8,178.9,102.6,394.0,17.37,1.106,cooling_degradation,374
2,125,5886.4,cruise,-22.67,48.18,60.0,4089,35.55,745.5,169.4,101.9,410.5,15.95,1.129,cooling_degradation,373
2,126,5886.7,cruise,-23.85,47.97,67.7,4372,37.82,747.0,182.4,101.2,412.0,17.21,1.179,cooling_degradation,372
2,127,5886.3,cruise,-25.69,48.27,62.8,4196,36.41,749.1,178.6,100.8,421.4,16.95,1.112,cooling_degradation,371
2,128,5887.9,cruise,-23.1,47.9,68.9,4438,38.47,757.8,183.0,103.0,412.5,18.11,1.147,cooling_degradation,370
2,129,5887.9,cruise,-21.65,47.49,64.2,4213,37.18,752.6,178.8,105.4,396.8,17.65,1.237,cooling_degradation,369
2,130,5888.9,cruise,-25.07,48.19,63.1,4257,35.41,745.6,178.4,102.8,396.6,16.85,1.12,cooling_degradation,368
2,131,5889.1,cruise,-22.32,47.79,64.5,4239,35.7,766.1,178.8,102.2,394.4,17.76,1.22,cooling_degradation,367
2,132,5889.8,cruise,-22.79,48.0,67.3,4339,36.04,757.0,181.4,106.2,412.4,17.3,1.159,cooling_degradation,366
2,133,5890.0,cruise,-22.16,47.7,64.3,4263,37.51,748.4,171.7,106.3,394.3,17.44,1.168,cooling_degradation,365
2,134,5891.1,cruise,-21.98,48.38,63.5,4140,37.16,740.1,172.2,105.5,413.3,16.51,1.179,cooling_degradation,364
2,135,5891.2,cruise,-24.33,47.63,64.4,4216,37.11,746.0,175.0,101.5,410.5,17.18,1.132,cooling_degradation,363
2,136,5891.6,cruise,-25.72,47.79,61.2,4164,34.3,750.6,175.0,101.5,408.8,15.63,1.183,cooling_degradation,362
2,137,5891.8,cruise,-24.1,47.92,66.2,4246,39.17,759.4,179.4,107.2,397.0,16.82,1.065,cooling_degradation,361
2,138,5891.6,cruise,-21.96,47.56,59.6,4111,34.47,748.8,175.6,102.7,410.0,16.54,1.169,cooling_degradation,360
2,139,5891.9,cruise,-24.11,47.98,63.7,4280,36.82,750.3,180.2,102.5,404.9,16.39,1.049,cooling_degradation,359
2,140,5893.7,cruise,-24.35,48.36,67.3,4342,38.93,743.1,182.2,105.2,398.8,17.59,1.17,cooling_degradation,358
2,141,5893.5,cruise,-26.04,47.73,65.9,4316,36.16,751.6,175.4,105.5,407.0,17.59,1.22,cooling_degradation,357
2,142,5893.8,cruise,-20.68,47.99,66.8,4382,37.08,742.5,179.2,102.5,403.8,17.15,1.218,cooling_degradation,356
2,143,5894.9,cruise,-22.08,47.04,64.8,4244,36.46,738.2,174.9,103.7,397.2,16.69,1.102,cooling_degradation,355
2,144,5895.8,cruise,-22.17,47.85,68.5,4438,40.91,753.8,178.9,105.9,405.8,17.4,1.137,cooling_degradation,354
2,145,5895.8,cruise,-21.87,47.77,67.8,4349,38.06,754.4,180.1,101.6,405.6,17.1,1.148,cooling_degradation,353
2,146,5893.9,cruise,-22.45,47.63,66.3,4302,38.81,754.7,168.1,103.6,407.6,17.25,1.185,cooling_degradation,352
2,147,5894.3,cruise,-23.68,48.19,67.8,4344,39.31,754.3,186.3,101.7,402.4,17.53,1.08,cooling_degradation,351
2,148,5892.5,cruise,-23.55,47.78,67.3,4369,37.98,753.8,180.5,101.8,396.2,17.29,1.185,cooling_degradation,350
2,149,5893.7,cruise,-23.95,47.82,63.7,4266,35.54,739.7,175.1,101.9,419.6,17.59,1.186,cooling_degradation,349
2,150,5893.8,cruise,-19.36,47.76,61.0,4109,36.7,741.2,181.2,103.5,416.2,16.25,1.132,cooling_degradation,348
2,151,5894.6,cruise,-22.48,47.29,66.3,4267,35.42,740.1,177.2,102.9,411.6,17.83,1.196,cooling_degradation,347
2,152,5893.9,cruise,-24.01,47.53,66.6,4289,38.83,737.7,178.9,102.4,402.1,16.91,1.185,cooling_degradation,346
2,153,5892.7,cruise,-22.6,48.17,68.3,4410,38.43,756.5,177.9,104.1,400.7,17.59,1.164,cooling_degradation,345
2,154,5892.9,cruise,-24.82,47.25,62.2,4237,32.98,739.0,181.0,100.5,418.5,17.18,1.069,cooling_degradation,344
2,155,5892.8,cruise,-21.05,47.65,62.3,4182,35.63,748.9,175.8,103.7,400.8,17.17,1.164,cooling_degradation,343
2,156,5892.4,cruise,-24.29,47.76,66.4,4307,37.98,756.0,178.8,105.9,395.9,17.13,1.128,cooling_degradation,342
2,157,5892.5,cruise,-22.55,48.4,64.8,4293,37.09,743.4,181.1,103.1,419.2,17.29,1.145,cooling_degradation,341
2,158,5894.7,cruise,-21.72,48.1,59.3,4045,36.1,743.0,176.3,101.8,405.5,16.48,1.161,cooling_degradation,340
2,159,5895.4,cruise,-22.74,47.69,66.1,4298,36.34,745.0,178.1,104.3,417.0,17.04,1.246,cooling_degradation,339
2,160,5896.2,cruise,-23.18,48.25,59.4,4020,34.22,728.6,177.9,98.2,399.0,16.57,1.131,cooling_degradation,338
2,161,5896.9,cruise,-23.31,47.63,62.2,4219,35.84,744.2,183.7,103.9,407.5,17.45,1.19,cooling_degradation,337
2,162,5898.1,cruise,-23.42,48.15,69.1,4323,38.49,750.3,180.8,110.4,412.1,17.86,1.106,cooling_degradation,336
2,163,5897.9,cruise,-24.2,47.44,70.5,4510,37.99,752.4,181.0,104.2,403.2,18.09,1.219,cooling_degradation,335
2,164,5896.3,cruise,-24.0,48.18,61.4,4113,37.3,754.2,176.2,102.4,403.0,16.86,1.144,cooling_degradation,334
2,165,5896.1,cruise,-21.11,47.73,64.0,4216,35.72,736.9,181.0,104.7,393.1,16.38,1.224,cooling_degradation,333
2,166,5896.8,cruise,-23.49,47.54,65.1,4343,37.08,749.9,175.9,106.7,408.7,17.3,1.154,cooling_degradation,332
2,167,5896.0,cruise,-24.5,47.79,70.3,4444,38.65,748.9,179.8,106.4,394.2,17.44,1.185,cooling_degradation,331
2,168,5895.9,cruise,-24.1,47.94,63.5,4187,35.02,750.8,172.2,98.8,408.7,16.66,1.211,cooling_degradation,330
2,169,5895.3,cruise,-21.67,47.71,63.6,4210,35.1,747.2,173.3,104.2,393.1,17.76,1.157,cooling_degradation,329
2,170,5896.5,cruise,-22.31,48.02,69.6,4463,38.56,756.2,178.7,109.4,409.1,17.65,1.144,cooling_degradation,328
2,171,5897.1,cruise,-22.49,47.68,63.9,4210,38.46,740.2,176.9,104.4,412.0,16.65,1.289,cooling_degradation,327
2,172,5897.6,cruise,-23.72,48.03,67.2,4289,38.36,745.8,184.2,101.5,406.0,17.86,1.119,cooling_degradation,326
2,173,5898.1,cruise,-22.48,47.98,60.6,4067,33.95,746.8,176.9,103.1,395.1,16.1,1.137,cooling_degradation,325
2,174,5898.1,cruise,-24.3,47.83,64.5,4302,33.68,757.3,174.7,100.7,419.4,16.85,1.193,cooling_degradation,324
2,175,5898.3,cruise,-23.73,47.71,60.0,4084,36.05,743.3,172.8,104.9,399.3,16.9,1.156,cooling_degradation,323
2,176,5897.3,cruise,-21.88,47.89,61.8,4168,35.92,737.6,180.1,100.8,398.2,16.67,1.146,cooling_degradation,322
2,177,5895.6,cruise,-22.01,48.03,67.5,4355,39.03,753.0,182.5,104.0,389.1,16.83,1.174,cooling_degradation,321
2,178,5895.7,cruise,-24.79,48.48,64.9,4238,36.52,761.8,177.7,101.6,400.9,17.3,1.154,cooling_degradation,320
2,179,5896.0,cruise,-24.61,48.14,64.0,4301,37.24,746.7,175.9,102.1,393.9,16.81,1.119,cooling_degradation,319
2,180,5896.9,cruise,-23.17,48.14,62.8,4177,37.33,753.0,179.9,105.9,395.9,17.4,1.264,cooling_degradation,318
2,181,5898.2,cruise,-20.75,48.77,64.3,4227,37.02,742.0,174.4,103.5,409.8,16.76,1.153,cooling_degradation,317
2,182,5899.4,cruise,-26.22,47.99,65.9,4348,36.93,748.4,179.4,102.5,402.1,17.65,1.212,cooling_degradation,316
2,183,5898.6,cruise,-22.92,47.99,67.9,4353,38.01,755.3,186.2,101.7,408.8,18.22,1.166,cooling_degradation,315
2,184,5898.4,cruise,-25.4,48.05,57.1,3947,35.2,738.8,174.0,98.1,404.5,15.66,1.104,cooling_degradation,314
2,185,5898.7,cruise,-24.29,47.54,62.5,4176,35.94,739.3,174.0,100.4,408.1,16.67,1.134,cooling_degradation,313
2,186,5900.8,cruise,-23.9,47.69,65.5,4288,37.97,743.2,179.2,103.7,418.9,17.32,1.096,cooling_degradation,312
2,187,5901.9,cruise,-23.99,47.67,64.7,4269,36.27,752.9,176.2,105.3,398.9,16.72,1.162,cooling_degradation,311
2,188,5902.8,cruise,-24.17,48.01,66.2,4400,36.13,756.2,174.2,102.5,408.1,17.38,1.17,cooling_degradation,310
2,189,5902.5,cruise,-23.36,47.76,65.8,4314,39.12,757.6,180.3,106.7,387.4,17.12,1.236,cooling_degradation,309
2,190,5901.8,cruise,-24.16,47.86,64.1,4140,36.08,756.9,180.6,101.8,418.0,16.87,1.091,cooling_degradation,308
2,191,5902.5,cruise,-25.56,48.14,63.4,4223,36.13,746.0,176.0,102.6,401.1,16.9,1.135,cooling_degradation,307
2,192,5901.6,cruise,-22.19,48.08,64.3,4244,36.85,744.5,176.2,101.1,415.1,17.03,1.122,cooling_degradation,306
2,193,5901.4,cruise,-22.23,47.77,68.4,4403,38.04,760.3,176.8,106.1,399.7,17.65,1.263,cooling_degradation,305
2,194,5901.3,cruise,-22.09,47.62,62.8,4196,35.72,748.6,176.1,107.2,404.3,16.55,1.116,cooling_degradation,304
2,195,5902.6,cruise,-25.68,48.16,64.8,4262,37.12,741.2,176.0,99.9,413.6,16.85,1.197,cooling_degradation,303
2,196,5902.3,cruise,-22.92,48.05,65.6,4289,37.25,742.0,175.1,102.9,401.0,17.13,1.222,cooling_degradation,302
2,197,5900.3,cruise,-22.34,47.35,69.7,4472,38.19,756.9,186.0,106.9,408.5,17.74,1.194,cooling_degradation,301
2,198,5900.7,cruise,-24.9,47.73,64.1,4214,34.24,745.1,178.7,100.4,401.5,16.8,1.093,cooling_degradation,300
2,199,5900.2,cruise,-23.34,47.88,67.9,4341,39.76,751.3,181.1,105.1,408.1,17.63,1.113,cooling_degradation,299
2,200,5900.2,cruise,-23.53,48.06,68.7,4531,38.14,759.0,182.5,106.6,397.0,16.89,1.253,cooling_degradation,298
2,201,5900.1,cruise,-20.59,48.1,64.8,4234,37.68,751.7,180.0,103.6,406.6,16.78,1.102,cooling_degradation,297
2,202,5899.9,cruise,-20.46,47.92,64.4,4250,35.44,754.5,176.2,104.4,399.0,16.9,1.187,cooling_degradation,296
2,203,5900.6,cruise,-25.85,48.0,64.0,4173,36.3,734.4,178.1,106.8,400.3,16.62,1.162,cooling_degradation,295
2,204,5899.3,cruise,-19.6,47.86,64.2,4245,36.06,747.8,176.6,107.2,390.8,17.64,1.186,cooling_degradation,294
2,205,5898.9,cruise,-24.72,47.64,67.6,4330,39.06,755.2,180.6,103.8,405.4,17.47,1.203,cooling_degradation,293
2,206,5899.5,cruise,-21.88,47.76,65.7,4279,36.52,739.2,179.2,102.5,405.3,17.27,1.125,cooling_degradation,292
2,207,5899.0,cruise,-21.89,47.84,65.7,4339,37.94,744.5,177.1,101.8,401.6,17.01,1.132,cooling_degradation,291
2,208,5897.7,cruise,-24.83,47.84,61.6,4161,35.25,737.6,172.0,104.7,401.9,16.62,1.19,cooling_degradation,290
2,209,5898.2,cruise,-22.6,47.28,62.1,4182,35.18,743.5,176.7,100.1,408.9,16.21,1.126,cooling_degradation,289
2,210,5899.1,cruise,-23.51,47.72,71.4,4444,38.61,766.2,180.8,104.2,398.0,17.93,1.059,cooling_degradation,288
2,211,5899.1,cruise,-22.51,47.85,64.5,4323,38.09,758.8,171.9,103.6,402.7,16.65,1.211,cooling_degradation,287
2,212,5897.5,cruise,-22.99,47.76,62.7,4134,34.29,739.3,178.1,102.0,397.6,16.66,1.098,cooling_degradation,286
2,213,5898.1,cruise,-21.54,47.77,69.3,4494,36.92,756.6,183.1,104.9,420.9,16.68,1.227,cooling_degradation,285
2,214,5896.8,cruise,-23.22,48.0,65.8,4343,35.4,751.9,185.9,108.8,406.0,16.77,1.251,cooling_degradation,284
2,215,5897.0,cruise,-23.58,47.53,66.7,4359,36.16,752.2,177.7,103.6,405.9,17.93,1.185,cooling_degradation,283
2,216,5896.3,cruise,-21.68,47.37,64.6,4220,35.65,749.2,176.0,102.5,414.4,17.37,1.213,cooling_degradation,282
2,217,5895.4,cruise,-22.45,47.76,64.0,4240,34.98,747.9,174.0,105.3,385.8,17.49,1.174,cooling_degradation,281
2,218,5895.0,cruise,-22.22,48.09,64.5,4232,36.26,756.8,178.2,103.9,382.9,17.58,1.244,cooling_degradation,280
2,219,5894.9,cruise,-24.31,48.37,60.9,4114,34.05,748.2,176.2,105.5,398.2,16.79,1.094,cooling_degradation,279
2,220,5894.3,cruise,-24.88,48.1,64.7,4250,36.06,740.7,175.3,103.8,392.5,16.88,1.167,cooling_degradation,278
2,221,5894.8,cruise,-24.17,47.42,65.9,4222,38.11,753.4,177.9,103.2,402.3,16.81,1.197,cooling_degradation,277
2,222,5894.5,cruise,-24.25,47.8,70.6,4526,39.05,760.5,175.0,101.0,408.4,18.34,1.199,cooling_degradation,276
2,223,5895.2,cruise,-22.14,47.94,65.3,4277,37.3,749.7,180.8,100.3,415.0,17.16,1.229,cooling_degradation,275
